Product Name,Sales,Quantity,Profit,Margen (%),Tipo
OtterBox Defender Series Case   Samsung Galaxy S4,689.78,27,122.97,17.827423236394214,Otros
OtterBox Defender Series Case   iPhone 5c,133.13,5,3.6899999999999995,2.771726883497333,Otros
PNY Rapid USB Car Charger   Black,9.59,2,-2.08,-21.689259645464027,Otros
Padded Folding Chairs  Black  4 Carton,1830.1399999999999,30,80.98,4.424798102877376,Trampa
Panasonic Business Telephones KX T7736,546.06,3,163.82,30.00036626011794,Otros
Panasonic KP 150 Electric Pencil Sharpener,573.6500000000001,16,126.81,22.10581364943781,Otros
Panasonic KP 310 Heavy Duty Electric Pencil Sharpener,197.82,9,59.349999999999994,30.002022040238597,Otros
Panasonic KP 350BK Electric Pencil Sharpener with Auto Stop,124.49,4,26.279999999999998,21.11012932765684,Otros
Panasonic KP 380BK Classic Electric Pencil Sharpener,705.2,22,111.55,15.818207600680656,Otros
Panasonic KP 4ABK Battery Operated Pencil Sharpener,234.24,16,67.94,29.004439890710383,Otros
Panasonic KX   TS880B Telephone,453.41999999999996,11,122.43,27.001455604075698,Otros
Panasonic KX MB2061 Multifunction Printer,2396.4,10,179.73,7.5,Trampa
Panasonic KX MC6040 Color Laser Multifunction Printer,1619.82,5,-22.5,-1.389043227025225,Trampa
Panasonic KX T7731 B Digital phone,659.9300000000001,8,75.99000000000001,11.514857636415984,Otros
Panasonic KX T7736 B Digital phone,1259.58,10,134.96,10.71468267200178,Otros
Panasonic KX TG6844B Expandable Digital Cordless Telephone,1135.02,22,75.24000000000001,6.628958080033833,Otros
Panasonic KX TG9471B,4978.150000000001,27,1168.11,23.46474091781083,Otros
Panasonic KX TG9541B DECT 6 0 Digital 2 Line Expandable Cordless Phone With Digital Answering System,3059.8,25,1147.43,37.50016340937316,Estrella
Panasonic KX TS208W Corded phone,1283.54,32,154.81,12.061174564096172,Otros
Panasonic KX TS3282B Corded phone,590.34,9,44.28,7.500762272588678,Otros
Panasonic KX TS3282W Corded phone,1665.8,25,178.49,10.714971785328371,Otros
Panasonic Kx TS550,846.22,23,95.19999999999999,11.250029543144807,Otros
Park Ridge Embossed Executive Business Envelopes,62.28,4,29.27,46.99743095696853,Oculto
Pastel Pink Envelopes,65.52,9,31.439999999999998,47.985347985347985,Oculto
PayAnywhere Card Reader,199.8,25,17.48,8.74874874874875,Otros
Peel   Seel Envelopes,62.86,18,26.53,42.20489977728285,Oculto
Peel   Seel Recycled Catalog Envelopes  Brown,264.02,26,113.48,42.98159230361337,Otros
Peel   Stick Add On Corner Pockets,38.02,30,4.300000000000001,11.309836927932668,Otros
Peel Off China Markers,287.96999999999997,31,109.42,37.997013577803244,Otros
Pencil and Crayon Sharpener,29.34,16,3.76,12.815269256987047,Otros
Penpower WorldCard Pro Card Scanner,91.48,1,-1.83,-2.0004372540446,Otros
Performers Binder Pad Holder  Black,611.0500000000001,36,106.52999999999999,17.43392521070288,Otros
Perixx PERIBOARD 512B  Ergonomic Split Keyboard,419.88,12,29.4,7.002000571591884,Otros
Perma STOR ALL Hanging File Box  13 1 8 W x 12 1 4 D x 10 1 2 H,180.6,33,16.8,9.30232558139535,Otros
Permanent Self Adhesive File Folder Labels for Typewriters  1 1 8 x 3 1 2  White,153.72,29,55.07,35.82487639864689,Otros
Permanent Self Adhesive File Folder Labels for Typewriters by Universal,44.37,18,18.99,42.799188640973625,Oculto
Personal Creations Ink Jet Cards and Labels,321.44,28,157.5,48.998257839721255,Otros
Personal File Boxes with Fold Down Carry Handle,177.61,12,37.41,21.06300320927875,Otros
Personal Filing Tote with Lid  Black Gray,459.09,31,112.89999999999999,24.59212790520377,Otros
Personal Folder Holder  Ebony,145.73000000000002,14,35.87,24.614012214369033,Otros
Petty Cash Envelope,231.85,10,94.36,40.69872762562001,Otros
Pizazz Global Quick File,353.29,24,94.61,26.779699397095868,Otros
Plantronics 81402,844.67,15,112.17999999999999,13.28092627890182,Otros
Plantronics Audio 478 Stereo USB Headset,1619.68,34,514.9,31.79023016892225,Otros
Plantronics Audio 995 Wireless Stereo Headset,1913.13,18,587.1299999999999,30.6894983613241,Otros
Plantronics CS 50 USB   headset   Convertible  Monaural,1468.68,13,178.16,12.13062069341177,Otros
Plantronics CS510   Over the Head monaural Wireless Headset System,10822.36,35,3085.04,28.506166861941384,Otros
Plantronics Calisto P620 M USB Wireless Speakerphone System,2508.67,14,505.65999999999997,20.15649726747639,Otros
Plantronics Cordless Phone Headset with In line Volume   M214C,908.6999999999999,27,219.82999999999998,24.19170243204578,Otros
Plantronics Encore H101 Dual Earpieces Headset,746.17,18,163.63,21.929319055979203,Otros
Plantronics HL10 Handset Lifter,2227.01,24,250.54,11.250061741976909,Otros
Plantronics MX500i Earset,618.48,15,-6.42,-1.0380287155607295,Otros
Plantronics S12 Corded Telephone Headset System,2242.04,23,754.53,33.653726070899715,Otros
Plantronics Savi W720 Multi Device Wireless Headset System,9367.289999999999,24,3696.2799999999997,39.45943810856715,Estrella
Plantronics Single Ear Headset,29.93,5,-21.95,-73.33778817240227,Otros
Plantronics Voyager Pro HD   Bluetooth Headset,1221.82,25,376.94,30.85069813884206,Otros
Plantronics Voyager Pro Legend,1359.54,8,173.03,12.727098871677187,Otros
Plastic Binding Combs,269.66999999999996,23,84.98,31.51258946119332,Otros
Plastic Stacking Crates   Casters,35.71,8,2.67,7.47689722766732,Otros
Plymouth Boxed Rubber Bands by Plymouth,77.24000000000001,18,-3.29,-4.2594510616261,Otros
Poly Designer Cover   Back,451.97,35,106.33999999999999,23.528110272805712,Otros
Poly String Tie Envelopes,68.13,35,30.29,44.45912226625569,Oculto
Polycom CX300 Desktop Phone USB VoIP phone,1679.88,15,60.0,3.5716836916922636,Trampa
Polycom CX600 IP Phone VoIP phone,4619.23,17,896.8499999999999,19.415573591269542,Otros
Polycom SoundPoint IP 450 VoIP phone,3839.63,22,162.60999999999999,4.235043480752051,Trampa
Polycom SoundPoint Pro SE 225 Corded phone,1903.84,19,276.05,14.499642827128332,Otros
Polycom SoundStation2 EX Conference phone,3968.5099999999998,12,518.34,13.061325283292724,Otros
Polycom VVX 310 VoIP phone,6227.66,40,899.96,14.451013703381369,Otros
Polycom VoiceStation 500 Conference phone,3657.38,15,339.21,9.274672032985361,Otros
Portable Personal File Box,224.66000000000003,19,55.31,24.619424908751,Otros
Portfile Personal File Boxes,99.11999999999999,7,7.43,7.495964487489911,Otros
Post it  Important Message  Note Pad  Neon Colors  50 Sheets Pad,62.61,9,28.54,45.58377256029388,Oculto
PowerGen Dual USB Car Charger,127.87,14,52.36,40.947837647610854,Otros
Prang Colored Pencils,90.56,32,38.84,42.8886925795053,Oculto
Prang Drawing Pencil Set,100.08,39,27.06,27.038369304556355,Otros
Prang Dustless Chalk Sticks,38.97,24,18.810000000000002,48.26789838337183,Oculto
Premier Automatic Letter Opener,2836.3599999999997,14,-427.86,-15.084827031829532,Trampa
Premier Electric Letter Opener,2641.62,24,0.010000000000005116,0.00037855558331649204,Trampa
Premier Elliptical Ring Binder  Black,526.61,46,-201.51,-38.265509580144695,Otros
Premium Transparent Presentation Covers  No Pattern Clear  8 1 2  x 11 ,698.04,29,90.75,13.000687639676812,Otros
Premium Transparent Presentation Covers by GBC,753.19,43,284.06,37.71425536717163,Otros
Premium Writing Pencils  Soft   2 by Central Association for the Blind,81.64999999999999,29,19.44,23.808940600122476,Otros
Pressboard Covers with Storage Hooks  9 1 2  x 11   Light Blue,102.62,44,-11.870000000000001,-11.56694601442214,Otros
Pressboard Data Binder  Crimson  12  X 8 1 2 ,33.11,9,7.16,21.62488674116581,Otros
Pressboard Data Binders by Wilson Jones,99.32,27,22.91,23.066854611357233,Otros
Pressboard Hanging Data Binders for Unburst Sheets,112.68,48,-10.13,-8.990060347887823,Otros
Presstex Flexible Ring Binders,92.83,30,24.58,26.478509102660773,Otros
Prestige Round Ring Binders,85.73,21,18.04,21.042808818383293,Otros
Prismacolor Color Pencil Set,436.47,24,155.55,35.63818819162829,Otros
Project Tote Personal File,193.61,15,44.2,22.829399307886987,Otros
PureGear Roll On Screen Protector,571.71,34,218.29000000000002,38.181945391894494,Otros
Pyle PMP37LED,3590.02,43,576.9,16.069548359062065,Otros
Pyle PRT45 Retro Home Telephone,201.57,4,22.68,11.251674356303022,Otros
QVS USB Car Charger 2 Port 2 1Amp for iPod iPhone iPad iPad 2 iPad 3,79.23,13,29.55,37.296478606588416,Otros
Quality Park Security Envelopes,240.77,11,88.19999999999999,36.63247082277692,Otros
Quartet Alpha White Chalk  12 Pack,15.469999999999999,8,6.1,39.431157078215904,Oculto
Quartet Omega Colored Chalk  12 Pack,80.59,15,34.160000000000004,42.38739297679613,Oculto
RCA H5401RE1 DECT 6 0 4 Line Cordless Handset With Caller ID Call Waiting,239.97,3,2.4,1.0001250156269534,Otros
RCA ViSYS 25423RE1 Corded phone,159.98,2,14.0,8.751093886735843,Otros
RCA ViSYS 25425RE1 Corded phone,323.98,3,36.45,11.250694487314032,Otros
RCA ViSYS 25825 Wireless digital phone,727.95,7,91.0,12.500858575451609,Otros
RCA Visys Integrated PBX 8 Line Router,1085.24,19,130.64000000000001,12.037890236261104,Otros
REDIFORM Incoming Outgoing Call Register  11  X 8 1 2   100 Messages,281.89,37,127.6,45.265883855404596,Otros
RSVP Cards   Envelopes  Blank White  8 1 2  X 11   24 Cards 25 Envelopes Set,89.4,19,38.24,42.774049217002236,Oculto
Razer Kraken 7 1 Surround Sound Over Ear USB Gaming Headset,2619.74,29,995.91,38.015604601983405,Estrella
Razer Kraken PRO Over Ear PC and Music Headset,2159.73,30,479.94,22.22222222222222,Otros
Razer Tiamat Over Ear 7 1 Surround Sound PC Gaming Headset,5119.74,26,2155.9,42.1095602511065,Estrella
Recycled Data Pak for Archival Bound Computer Printouts  12 1 2 x 12 1 2 x 16,1857.26,20,414.92999999999995,22.340975415396873,Otros
Recycled Desk Saver Line  While You Were Out  Book  5 1 2  X 4 ,268.5,30,123.53,46.0074487895717,Otros
Recycled Easel Ring Binders,308.83,35,21.64,7.007091279992229,Otros
Recycled Eldon Regeneration Jumbo File,235.78,20,58.96,25.006361862753412,Otros
Recycled Interoffice Envelopes with Re Use A Seal Closure  10 x 13,68.28,5,23.05,33.758055067369654,Otros
Recycled Interoffice Envelopes with String and Button Closure  10 x 13,259.1,12,115.16,44.44615978386723,Otros
Recycled Premium Regency Composition Covers,110.02,9,39.879999999999995,36.247954917287764,Otros
Recycled Pressboard Report Cover with Reinforced Top Hinge,69.77,34,13.77,19.736276336534328,Otros
Recycled Steel Personal File for Hanging File Folders,1053.03,21,151.67000000000002,14.40319838940961,Otros
Recycled Steel Personal File for Standard File Folders,1072.63,20,254.32999999999998,23.71087886782954,Otros
Redi Strip  10 Envelopes  4 1 8 x 9 1 2,93.22,35,39.52,42.394335979403564,Oculto
Rediform S O S  1 Up Phone Message Bk  4 1 4x3 1 16 Bk  1 Form Pg  40 Messages Bk  3 Pk,196.98000000000002,21,94.55000000000001,47.99979693369885,Otros
Rediform S O S  Phone Message Books,19.92,4,9.76,48.99598393574296,Oculto
Rediform Voice Mail Log Books,29.200000000000003,11,12.16,41.64383561643835,Oculto
Rediform Wirebound  Phone Memo  Message Book  11 x 5 3 4,110.01,17,43.769999999999996,39.787292064357786,Otros
Regeneration Desk Collection,35.9,21,15.21,42.36768802228413,Oculto
Revere Boxed Rubber Bands by Revere,48.0,29,-5.71,-11.895833333333334,Otros
Ricoh   Ink Collector Unit for GX3000 Series Printers,465.65000000000003,14,36.91,7.926554278964887,Otros
Riverleaf Stik Withit Designer Note Cubes,136.82,15,55.33,40.439994152901626,Otros
Riverside Furniture Oval Coffee Table  Oval End Table  End Table with Drawer,4446.18,25,-1147.41,-25.806647504149634,Trampa
Riverside Furniture Stanwyck Manor Table Series,917.9200000000001,5,-415.92999999999995,-45.312227645110674,Otros
Riverside Palais Royal Lawyers Bookcase  Royale Cherry Finish,15610.97,24,-669.5300000000001,-4.288843037940628,Trampa
Rogers Deluxe File Chest,444.0,22,-34.72,-7.819819819819819,Otros
Rogers Handheld Barrel Pencil Sharpener,75.63000000000001,30,15.629999999999999,20.666402221340736,Otros
Rogers Jumbo File  Granite,317.77,24,-4.880000000000001,-1.535701922774334,Otros
Rogers Profile Extra Capacity Storage Tub,518.9399999999999,32,4.699999999999999,0.9056923729140169,Otros
Rosewill 107 Normal Keys USB Wired Standard Keyboard,105.14,9,0.8100000000000005,0.7704013696024353,Otros
Round Ring Binders,29.950000000000003,28,-0.9200000000000004,-3.0717863105175303,Otros
Round Specialty Laser Printer Labels,421.01,39,162.01,38.481271228711904,Otros
Rubber Band Ball,58.34,16,-0.31000000000000005,-0.5313678436750087,Otros
Rubbermaid ClusterMat Chairmats  Mat Size  66  x 60   Lip 20  x 11   90 Degree Angle,2064.2200000000003,24,-173.14,-8.38767185668194,Trampa
Rush Hierlooms Collection 1  Thick Stackable Bookcases,2487.76,15,410.36,16.495160304852558,Otros
Rush Hierlooms Collection Rich Wood Bookcases,489.38,4,-70.83000000000001,-14.473415341861134,Otros
SAFCO Arco Folding Chair,11572.78,53,1179.37,10.19089622372498,Otros
SAFCO Boltless Steel Shelving,4704.71,46,-470.46999999999997,-9.999978744704773,Trampa
SAFCO Commercial Wire Shelving  72h,1445.26,24,-24.5,-1.6951967120102958,Trampa
SAFCO Commercial Wire Shelving  Black,4199.45,35,-635.4499999999999,-15.131743442593674,Trampa
SAFCO Folding Chair Trolley,705.32,6,151.32999999999998,21.455509555946232,Otros
SAFCO Mobile Desk Side File  Wire Frame,1240.04,31,259.14,20.89771297700074,Otros
SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,245.09,12,14.91,6.0834795381288505,Otros
SAFCO PlanMaster Boards  60w x 37 1 2d  White Melamine,2979.01,26,54.71999999999997,1.836851840040818,Trampa
SAFCO PlanMaster Heigh Adjustable Drafting Table Base  43w x 30d x 30 37h  Black,3739.12,14,608.04,16.261580264875157,Otros
SANFORD Liquid Accent Tank Style Highlighters,14.2,5,4.4,30.98591549295775,Otros
SANFORD Major Accent Highlighters,209.57,30,77.87,37.15703583528177,Otros
SKILCRAFT Telephone Shoulder Rest  2  x 6 5  x 2 5   Black,56.16,8,13.0,23.14814814814815,Otros
Sabrent 4 Port USB 2 0 Hub,96.42,15,29.2,30.284173408006637,Otros
Safco Chair Connectors  6 Carton,881.19,26,170.85,19.388554114322677,Otros
Safco Commercial Shelving,483.71000000000004,11,-7.4399999999999995,-1.5381116784850424,Otros
Safco Contoured Stacking Chairs,5697.76,27,870.16,15.271966527196652,Otros
Safco Drafting Table,638.82,12,34.059999999999995,5.33170533170533,Otros
Safco Industrial Shelving,827.1199999999999,13,-104.12,-12.588258052035982,Otros
Safco Industrial Wire Shelving,1363.06,16,-126.70000000000002,-9.295262130793951,Trampa
Safco Industrial Wire Shelving System,2511.04,30,-218.36,-8.695998470753155,Trampa
Safco Steel Mobile File Cart,683.55,9,120.87,17.682685977616856,Otros
Safco Value Mate Series Steel Bookcases  Baked Enamel Finish on Steel  Gray,858.86,17,-9.949999999999996,-1.1585124467317136,Otros
Safco Value Mate Steel Bookcase  Baked Enamel Finish on Steel  Black,802.07,14,106.47,13.274402483573752,Otros
Safco Wire Cube Shelving System  For Use as 4 or 5 14  Cubes  Black,406.78000000000003,13,14.31,3.517872068439943,Otros
Samsung Convoy 3,688.14,9,-31.080000000000005,-4.516522800592904,Otros
Samsung Galaxy Mega 6 3,13943.669999999998,39,1822.75,13.072239948306294,Otros
Samsung Galaxy Note 2,4507.9,14,-128.8,-2.857206237937843,Trampa
Samsung Galaxy Note 3,2155.9,13,154.0,7.143188459576047,Trampa
Samsung Galaxy S III   16GB   pebble blue  T Mobile ,7139.8,28,83.99000000000001,1.1763634835709684,Trampa
Samsung Galaxy S4,6134.700000000001,13,438.20000000000005,7.14297357654001,Trampa
Samsung Galaxy S4 Active,3999.92,8,1039.98,26.00002000040001,Otros
Samsung Galaxy S4 Mini,6109.87,15,1104.49,18.07714403088773,Otros
Samsung HM1900 Bluetooth Headset,491.68,27,195.38,39.737227465017895,Otros
Samsung Replacement EH64AVFWE Premium Headset,104.5,21,17.89,17.119617224880386,Otros
Samsung Rugby III,1385.8,24,229.65,16.57165536152403,Otros
SanDisk Cruzer 16 GB USB Flash Drive,107.91,10,14.93,13.835603743860625,Otros
SanDisk Cruzer 32 GB USB Flash Drive,361.38,20,102.7,28.418838895345623,Otros
SanDisk Cruzer 4 GB USB Flash Drive,25.96,5,5.52,21.263482280431433,Otros
SanDisk Cruzer 64 GB USB Flash Drive,1184.03,34,319.61,26.99340388334755,Otros
SanDisk Cruzer 8 GB USB Flash Drive,27.17,4,-1.36,-5.00552079499448,Otros
SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,329.94,31,-48.59,-14.726920046068983,Otros
SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,884.0,44,38.02,4.300904977375565,Otros
SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,927.78,25,37.97,4.092565047748389,Otros
Sanford 52201 APSCO Electric Pencil Sharpener,565.39,14,140.94,24.927925856488443,Otros
Sanford Colorific Colored Pencils  12 Box,73.15,26,20.740000000000002,28.3526999316473,Otros
Sanford Colorific Eraseable Coloring Pencils  12 Count,45.919999999999995,15,17.869999999999997,38.91550522648083,Oculto
Sanford Colorific Scented Colored Pencils  12 Pack,47.080000000000005,11,14.59,30.989804587935428,Otros
Sanford EarthWrite Recycled Pencils  Medium Soft   2,29.4,14,8.239999999999998,28.027210884353735,Otros
Sanford Liquid Accent Highlighters,149.63,24,48.62,32.49348392701998,Otros
Sanford Pocket Accent Highlighters,22.4,14,9.64,43.03571428571429,Oculto
Sanford Prismacolor Professional Thick Lead Art Pencils  36 Color Set,209.66,7,49.8,23.75274253553372,Otros
Sanford Uni Blazer View Highlighters  Chisel Tip  Yellow,30.8,14,13.55,43.993506493506494,Oculto
Sanitaire Vibra Groomer IR Commercial Upright Vacuum  Replacement Belts,13.0,5,1.3,10.0,Otros
Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,13.86,8,2.29,16.522366522366525,Otros
Sanyo 2 5 Cubic Foot Mid Size Office Refrigerators,4476.96,17,956.96,21.375218898538296,Otros
Sanyo Counter Height Refrigerator with Crisper  3 6 Cubic Foot  Stainless Steel Black,5906.52,18,1653.83,28.000074493949057,Otros
Satellite Sectional Post Binders,1219.83,38,329.03,26.973430723953335,Otros
Sauder Barrister Bookcases,754.73,16,-294.77,-39.05635127794046,Otros
Sauder Camden County Barrister Bookcase  Planked Cherry Finish,1064.62,10,24.189999999999998,2.2721722304672087,Otros
Sauder Camden County Collection Libraries  Planked Cherry Finish,1909.82,19,-78.19999999999999,-4.094626718748364,Trampa
Sauder Camden County Collection Library,1368.26,16,-103.48999999999998,-7.563620949234793,Trampa
Sauder Cornerstone Collection Library,322.19,14,-81.17,-25.193208976070018,Otros
Sauder Facets Collection Library  Sky Alder Finish,1427.69,10,-8.549999999999999,-0.598869502483032,Trampa
Sauder Facets Collection Locker File Cabinet  Sky Alder Finish,1706.5100000000002,5,222.59,13.043580172398636,Otros
Sauder Forest Hills Library  Woodland Oak Finish,1875.04,15,-70.5,-3.7599197883778483,Trampa
Sauder Forest Hills Library with Doors  Woodland Oak Finish,1014.1800000000001,10,-418.55,-41.26979431659074,Otros
Sauder Inglewood Library Bookcases,2154.35,14,311.18,14.444263931116113,Otros
Sauder Mission Library with Doors  Fruitwood Finish,935.2,10,-125.74,-13.445252352437981,Otros
Security Tint Envelopes,163.49,23,73.88,45.18930821456969,Otros
Seidio BD2 HK3IPH5 BK DILEX Case and Holster Combo for Apple iPhone 5 5s   Black,272.9,11,27.29,10.0,Otros
Self Adhesive Address Labels for Typewriters by Universal,153.51,23,64.41,41.958178620285324,Otros
Self Adhesive Address Labels for Typewriters with Dispenser Box,26.560000000000002,9,8.959999999999999,33.73493975903614,Otros
Self Adhesive Removable Labels,110.25,35,52.92,48.00000000000001,Otros
Self Adhesive Ring Binder Labels,22.88,11,2.36,10.314685314685315,Otros
Sensible Storage WireTech Storage Systems,2484.31,38,-78.06,-3.142119944773398,Trampa
Serrated Blade or Curved Handle Hand Letter Openers,23.86,9,-4.12,-17.26739312657167,Otros
Seth Thomas 12  Clock w  Goldtone Case,390.66,17,132.82999999999998,34.001433471560944,Otros
Seth Thomas 13 1 2  Wall Clock,316.48,20,71.13,22.47535389282103,Otros
Seth Thomas 14  Day Date Wall Clock,467.07,17,162.05,34.69501359539255,Otros
Seth Thomas 14  Putty Colored Wall Clock,357.95,13,94.77000000000001,26.47576477161615,Otros
Seth Thomas 16  Steel Case Clock,441.72999999999996,19,28.260000000000005,6.397573178185771,Otros
Seth Thomas 8 1 2  Cubicle Clock,210.91000000000003,11,59.22,28.078327248589442,Otros
Sharp 1540cs Digital Laser Copier,4399.91,10,1649.98,37.50031250639218,Estrella
Sharp AL 1530CS Digital Copier,6399.88,17,2064.96,32.26560498009338,Otros
Shocksock Galaxy S4 Armband,63.51,7,-10.07,-15.855770744764605,Otros
ShoreTel ShorePhone IP 230 VoIP phone,2906.62,21,422.47,14.534751704729207,Otros
SimpliFile Personal File  Black Granite  15w x 6 15 16d x 11 1 4h,347.31,32,85.8,24.70415478966917,Otros
Situations Contoured Folding Chairs  4 Set,3641.2599999999998,64,234.24,6.4329380489171335,Trampa
SlimView Poly Binder  3 8 ,117.58999999999999,40,5.699999999999999,4.847350965218131,Otros
SmartStand Mobile Device Holder  Assorted Colors,75.5,13,10.059999999999999,13.324503311258276,Otros
Smead Adjustable Mobile File Trolley with Lockable Top,4778.77,12,1106.6599999999999,23.157841871443903,Otros
Smead Alpha Z Color Coded Name Labels First Letter Starter Set,71.25,20,32.25,45.26315789473684,Oculto
Smead Alpha Z Color Coded Second Alphabetical Labels and Starter Set,48.05,16,22.43,46.68054110301769,Oculto
Snap A Way Black Print Carbonless Ruled Speed Letter  Triplicate,1016.79,28,453.76,44.62671741460872,Otros
Snap A Way Black Print Carbonless Speed Message  No Reply Area  Duplicate,93.25,4,31.47,33.74798927613941,Otros
Socket Bluetooth Cordless Hand Scanner  CHS ,506.28,3,177.2,35.000395038318715,Otros
Sony 16GB Class 10 Micro SDHC R40 Memory Card,190.77,16,5.15,2.6995858887665776,Otros
Sony 32GB Class 10 Micro SDHC R40 Memory Card,251.4,12,52.8,21.002386634844868,Otros
Sony 64GB Class 10 Micro SDHC R40 Memory Card,899.75,27,132.09,14.680744651292027,Otros
Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.19,3,0.34,1.250459727841118,Otros
Sony Micro Vault Click 16 GB USB 2 0 Flash Drive,1489.33,29,255.32,17.1432791926571,Otros
Sony Micro Vault Click 4 GB USB 2 0 Flash Drive,250.92000000000002,18,35.13,14.00047824007652,Otros
Sony Micro Vault Click 8 GB USB 2 0 Flash Drive,582.68,13,57.33,9.839019702066315,Otros
Sortfiler Multipurpose Personal File Organizer  Black,483.42,24,118.93,24.60179554011005,Otros
Southworth 100% Cotton The Best Paper,151.54,15,65.44,43.18331793585852,Otros
Southworth 100% R sum  Paper  24lb ,262.97,35,113.2,43.0467353690535,Otros
Southworth 25% Cotton Antique Laid Paper   Envelopes,200.16,26,80.91,40.422661870503596,Otros
Southworth 25% Cotton Granite Paper   Envelopes,37.94,7,13.209999999999999,34.81813389562467,Otros
Southworth 25% Cotton Linen Finish Paper   Envelopes,166.7,20,67.05,40.221955608878226,Otros
Southworth 25% Cotton Premium Laser Paper and Envelopes,527.47,28,236.56,44.8480482302311,Otros
Southworth Parchment Paper   Envelopes,83.72,15,30.74,36.71763019589107,Otros
Southworth Structures Collection,72.8,10,36.4,50.0,Oculto
Space Solutions Commercial Steel Shelving,1952.43,33,-74.33000000000001,-3.8070507009214163,Trampa
Space Solutions HD Industrial Steel Shelving ,3035.21,27,24.160000000000004,0.7959910516899985,Trampa
Space Solutions Industrial Galvanized Steel Shelving ,520.0799999999999,7,-20.490000000000002,-3.93977849561606,Otros
Speck Products Candyshell Flip Case,188.94,8,-18.2,-9.63268762570128,Otros
Speediset Carbonless Redi Letter 7  x 8 1 2 ,181.46,19,77.64,42.786288989308936,Otros
Spigen Samsung Galaxy S5 Case Wallet,234.45999999999998,15,45.879999999999995,19.56836987119338,Otros
SpineVue Locking Slant D Ring Binders by Cardinal,110.59,22,6.050000000000001,5.4706573831268654,Otros
Spiral Phone Message Books with Labels by Adams,60.03,15,25.759999999999998,42.91187739463601,Oculto
Square Credit Card Reader,173.82,22,11.190000000000001,6.437694166379014,Otros
Square Credit Card Reader  4 1 2  x 4 1 2  x 1   White,197.8,27,54.85,27.730030333670374,Otros
Square Ring Data Binders  Rigid 75 Pt  Covers  11  x 14 7 8 ,334.37,22,98.26,29.386607650207853,Otros
Stackable Trays,65.3,23,17.13,26.232771822358348,Otros
Stacking Tray  Side Loading  Legal  Smoke,46.59,16,-2.86,-6.138656364026614,Otros
Stacking Trays by OIC,72.7,19,9.32,12.81980742778542,Otros
Standard Line  While You Were Out  Hardbound Telephone Message Book,211.01,11,80.44,38.12141604663286,Otros
Standard Rollaway File with Lock,6594.96,40,1261.3400000000001,19.12581729077963,Otros
Stanley Bostitch Contemporary Electric Pencil Sharpeners,275.08,19,42.79,15.555474770975716,Otros
Stanley Contemporary Battery Pencil Sharpeners,293.7,24,63.01,21.453864487572353,Otros
Staple based wall hangings,422.29,62,121.98,28.885363139075043,Otros
Staple envelope,1686.79,170,751.6,44.558006627973846,Estrella
Staple holder,528.78,52,118.00999999999999,22.317409886909488,Otros
Staple magnet,272.90000000000003,33,44.8,16.416269695859288,Otros
Staple on labels,53.76,21,21.58,40.141369047619044,Oculto
Staple remover,263.09000000000003,61,24.080000000000002,9.15276141244441,Otros
Staples,755.47,215,292.24,38.68320383337525,Otros
Staples in misc  colors,478.82,86,124.06,25.909527588655447,Otros
Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,4,269.31,26.000193087468627,Otros
Star Micronics TSP800 TSP847IIU Receipt Printer,1286.85,4,360.31,27.99937832692233,Otros
StarTech com 10 100 VDSL2 Ethernet Extender Kit,2330.65,13,-785.77,-33.714628966168235,Trampa
Steel Personal Filing Posting Tote,937.4599999999999,29,185.72,19.810978601753675,Otros
Sterilite Officeware Hinged File Box,345.84000000000003,35,78.09,22.579805690492712,Otros
Sterilite Show Offs Storage Containers,78.14,16,-6.34,-8.113642180701305,Otros
Sterling Rubber Bands by Alliance,19.78,5,-3.77,-19.059656218402427,Otros
Stiletto Hand Letter Openers,136.32,17,-21.99,-16.131161971830984,Otros
Stockwell Gold Paper Clips,8.1,5,3.4000000000000004,41.97530864197532,Oculto
Stockwell Push Pins,69.76,34,20.12,28.841743119266056,Otros
Storex Dura Pro Binders,278.57,71,50.55,18.146246903830278,Otros
Storex DuraTech Recycled Plastic Frosted Binders,94.13,39,11.449999999999996,12.164028471263142,Otros
Storex Flexible Poly Binders with Double Pockets,10.83,9,-1.9999999999999996,-18.46722068328716,Otros
Strathmore  10 Envelopes  Ultimate White,632.52,12,309.93,48.99924113071524,Otros
Strathmore Photo Frame Cards,116.96000000000001,16,53.81,46.007181942544456,Otros
Strathmore Photo Mount Cards,245.44,38,106.32000000000001,43.318122555410696,Otros
Stride Job 150 Highlighters  Chisel Tip  Assorted Colors,17.94,3,6.46,36.00891861761426,Otros
Stur D Stor Shelving  Vertical 5 Shelf  72 H x 36 W x 18 1 2 D,2552.54,23,51.06,2.000360425301856,Trampa
Super Bands  12 Pack,33.48,20,-2.5999999999999996,-7.765830346475508,Otros
Super Decoflex Portable Personal File,179.76,13,39.55,22.001557632398754,Otros
Surelock Post Binders,653.99,29,210.87,32.24361228764966,Otros
